2025-05-31,09:26:58,-,R7:,-70
2025-05-31,09:26:58,-,R3:,-60
2025-05-31,09:26:58,-,R1:,-68
2025-05-31,09:26:59,-,R5:,-58
2025-05-31,09:27:01,-,R3:,-61
2025-05-31,09:27:01,-,R1:,-68
2025-05-31,09:27:02,-,R5:,-54
2025-05-31,09:27:05,-,R7:,-63
2025-05-31,09:27:05,-,R3:,-61
2025-05-31,09:27:05,-,R1:,-68
2025-05-31,09:27:07,-,R5:,-57
2025-05-31,09:27:08,-,R7:,-61
2025-05-31,09:27:09,-,R1:,-68
2025-05-31,09:27:09,-,R3:,-100
2025-05-31,09:27:10,-,R5:,-55
2025-05-31,09:27:12,-,R7:,-62
2025-05-31,09:27:12,-,R1:,-69
2025-05-31,09:27:13,-,R3:,-64
2025-05-31,09:27:13,-,R5:,-56
2025-05-31,09:27:15,-,R7:,-66
2025-05-31,09:27:15,-,R1:,-66
2025-05-31,09:27:16,-,R3:,-62
2025-05-31,09:27:17,-,R5:,-61
2025-05-31,09:27:18,-,R7:,-61
2025-05-31,09:27:19,-,R1:,-67
2025-05-31,09:27:21,-,R3:,-62
2025-05-31,09:27:21,-,R5:,-57
2025-05-31,09:27:23,-,R7:,-71
2025-05-31,09:27:23,-,R1:,-69
2025-05-31,09:27:24,-,R3:,-62
2025-05-31,09:27:25,-,R5:,-58
2025-05-31,09:27:26,-,R7:,-70
2025-05-31,09:27:27,-,R1:,-71
2025-05-31,09:27:28,-,R3:,-65
2025-05-31,09:27:28,-,R5:,-56
2025-05-31,09:27:30,-,R7:,-60
2025-05-31,09:27:30,-,R1:,-65
2025-05-31,09:27:31,-,R3:,-61
2025-05-31,09:27:32,-,R5:,-56
2025-05-31,09:27:33,-,R7:,-66
2025-05-31,09:27:34,-,R1:,-70
2025-05-31,09:27:34,-,R3:,-62
2025-05-31,09:27:35,-,R5:,-58
2025-05-31,09:27:38,-,R1:,-69
2025-05-31,09:27:39,-,R3:,-63
2025-05-31,09:27:39,-,R5:,-57
