2025-05-31,09:24:31,-,R5:,-51
2025-05-31,09:24:31,-,R1:,-62
2025-05-31,09:24:31,-,R7:,-61
2025-05-31,09:24:31,-,R3:,-62
2025-05-31,09:24:33,-,R5:,-67
2025-05-31,09:24:34,-,R1:,-65
2025-05-31,09:24:34,-,R7:,-65
2025-05-31,09:24:35,-,R3:,-57
2025-05-31,09:24:36,-,R5:,-58
2025-05-31,09:24:37,-,R1:,-65
2025-05-31,09:24:38,-,R7:,-62
2025-05-31,09:24:38,-,R3:,-58
2025-05-31,09:24:40,-,R5:,-53
2025-05-31,09:24:41,-,R1:,-64
2025-05-31,09:24:41,-,R7:,-59
2025-05-31,09:24:42,-,R3:,-56
2025-05-31,09:24:43,-,R5:,-54
2025-05-31,09:24:45,-,R1:,-65
2025-05-31,09:24:46,-,R7:,-58
2025-05-31,09:24:46,-,R3:,-55
2025-05-31,09:24:48,-,R5:,-57
2025-05-31,09:24:49,-,R1:,-64
2025-05-31,09:24:49,-,R7:,-58
2025-05-31,09:24:49,-,R3:,-54
2025-05-31,09:24:51,-,R5:,-54
2025-05-31,09:24:52,-,R1:,-64
2025-05-31,09:24:52,-,R7:,-57
2025-05-31,09:24:53,-,R3:,-55
2025-05-31,09:24:54,-,R5:,-55
2025-05-31,09:24:55,-,R1:,-64
2025-05-31,09:24:56,-,R7:,-57
2025-05-31,09:24:56,-,R3:,-53
2025-05-31,09:24:58,-,R5:,-56
2025-05-31,09:24:59,-,R1:,-66
2025-05-31,09:24:59,-,R7:,-56
2025-05-31,09:25:01,-,R3:,-56
2025-05-31,09:25:02,-,R5:,-58
2025-05-31,09:25:03,-,R1:,-65
2025-05-31,09:25:04,-,R7:,-60
2025-05-31,09:25:04,-,R3:,-55
2025-05-31,09:25:06,-,R5:,-57
2025-05-31,09:25:07,-,R1:,-70
2025-05-31,09:25:07,-,R7:,-67
2025-05-31,09:25:07,-,R3:,-57
2025-05-31,09:25:09,-,R5:,-59
2025-05-31,09:25:10,-,R1:,-71
2025-05-31,09:25:11,-,R7:,-64
2025-05-31,09:25:11,-,R3:,-56
2025-05-31,09:25:13,-,R5:,-55
2025-05-31,09:25:14,-,R1:,-67
2025-05-31,09:25:14,-,R7:,-66
2025-05-31,09:25:14,-,R3:,-57
2025-05-31,09:25:17,-,R5:,-57
2025-05-31,09:25:18,-,R1:,-70
2025-05-31,09:25:18,-,R7:,-67
2025-05-31,09:25:19,-,R3:,-56
2025-05-31,09:25:20,-,R5:,-57
2025-05-31,09:25:21,-,R1:,-69
2025-05-31,09:25:22,-,R3:,-58
2025-05-31,09:25:24,-,R5:,-54
2025-05-31,09:25:25,-,R1:,-68
2025-05-31,09:25:25,-,R7:,-65
2025-05-31,09:25:26,-,R3:,-58
2025-05-31,09:25:27,-,R5:,-53
2025-05-31,09:25:28,-,R1:,-68
2025-05-31,09:25:29,-,R7:,-64
2025-05-31,09:25:29,-,R3:,-58
2025-05-31,09:25:31,-,R5:,-55
2025-05-31,09:25:32,-,R1:,-65
2025-05-31,09:25:32,-,R7:,-67
2025-05-31,09:25:34,-,R3:,-57
2025-05-31,09:25:35,-,R5:,-55
2025-05-31,09:25:36,-,R1:,-69
2025-05-31,09:25:37,-,R7:,-66
2025-05-31,09:25:37,-,R3:,-58
2025-05-31,09:25:39,-,R5:,-57
2025-05-31,09:25:40,-,R1:,-67
2025-05-31,09:25:40,-,R7:,-68
2025-05-31,09:25:40,-,R3:,-58
2025-05-31,09:25:42,-,R5:,-55
2025-05-31,09:25:43,-,R1:,-68
2025-05-31,09:25:44,-,R7:,-66
2025-05-31,09:25:44,-,R3:,-57
2025-05-31,09:25:45,-,R5:,-58
2025-05-31,09:25:46,-,R1:,-68
2025-05-31,09:25:47,-,R7:,-64
2025-05-31,09:25:47,-,R3:,-57
2025-05-31,09:25:50,-,R5:,-57
2025-05-31,09:25:51,-,R1:,-68
2025-05-31,09:25:52,-,R3:,-57
2025-05-31,09:25:53,-,R5:,-55
2025-05-31,09:25:54,-,R1:,-69
2025-05-31,09:25:55,-,R7:,-68
2025-05-31,09:25:55,-,R3:,-57
2025-05-31,09:25:57,-,R5:,-53
2025-05-31,09:25:58,-,R1:,-72
2025-05-31,09:25:58,-,R7:,-65
2025-05-31,09:25:59,-,R3:,-57
2025-05-31,09:26:00,-,R5:,-57
2025-05-31,09:26:01,-,R1:,-68
2025-05-31,09:26:02,-,R7:,-66
2025-05-31,09:26:02,-,R3:,-57
2025-05-31,09:26:04,-,R5:,-56
2025-05-31,09:26:06,-,R1:,-69
2025-05-31,09:26:06,-,R7:,-67
2025-05-31,09:26:06,-,R3:,-55
2025-05-31,09:26:08,-,R5:,-58
2025-05-31,09:26:09,-,R1:,-67
2025-05-31,09:26:10,-,R7:,-66
2025-05-31,09:26:10,-,R3:,-55
2025-05-31,09:26:11,-,R5:,-55
2025-05-31,09:26:12,-,R1:,-68
2025-05-31,09:26:13,-,R7:,-65
2025-05-31,09:26:13,-,R3:,-55
2025-05-31,09:26:15,-,R5:,-56
2025-05-31,09:26:16,-,R1:,-70
2025-05-31,09:26:16,-,R7:,-62
2025-05-31,09:26:17,-,R3:,-56
2025-05-31,09:26:18,-,R5:,-54
2025-05-31,09:26:19,-,R1:,-67
2025-05-31,09:26:21,-,R7:,-62
2025-05-31,09:26:21,-,R3:,-54
