2025-05-31,10:12:05,-,R3:,-65
2025-05-31,10:12:05,-,R1:,-60
2025-05-31,10:12:05,-,R5:,-63
2025-05-31,10:12:05,-,R7:,-58
2025-05-31,10:12:07,-,R1:,-60
2025-05-31,10:12:07,-,R5:,-59
2025-05-31,10:12:08,-,R3:,-100
2025-05-31,10:12:09,-,R7:,-58
2025-05-31,10:12:11,-,R1:,-60
2025-05-31,10:12:11,-,R5:,-62
2025-05-31,10:12:11,-,R3:,-65
2025-05-31,10:12:12,-,R7:,-63
2025-05-31,10:12:14,-,R1:,-68
2025-05-31,10:12:14,-,R5:,-61
2025-05-31,10:12:15,-,R3:,-62
2025-05-31,10:12:15,-,R7:,-66
2025-05-31,10:12:18,-,R1:,-67
2025-05-31,10:12:18,-,R5:,-64
2025-05-31,10:12:18,-,R3:,-65
2025-05-31,10:12:20,-,R7:,-65
2025-05-31,10:12:22,-,R1:,-63
2025-05-31,10:12:22,-,R5:,-66
2025-05-31,10:12:22,-,R3:,-62
2025-05-31,10:12:23,-,R7:,-57
2025-05-31,10:12:25,-,R1:,-59
2025-05-31,10:12:26,-,R5:,-65
2025-05-31,10:12:26,-,R3:,-61
2025-05-31,10:12:27,-,R7:,-58
2025-05-31,10:12:29,-,R1:,-62
2025-05-31,10:12:29,-,R5:,-68
2025-05-31,10:12:29,-,R3:,-62
2025-05-31,10:12:30,-,R7:,-63
2025-05-31,10:12:32,-,R1:,-62
2025-05-31,10:12:32,-,R5:,-61
2025-05-31,10:12:33,-,R3:,-67
2025-05-31,10:12:34,-,R7:,-60
2025-05-31,10:12:37,-,R1:,-55
2025-05-31,10:12:37,-,R5:,-63
2025-05-31,10:12:37,-,R3:,-67
2025-05-31,10:12:38,-,R7:,-56
2025-05-31,10:12:40,-,R1:,-56
2025-05-31,10:12:40,-,R5:,-65
2025-05-31,10:12:41,-,R3:,-69
2025-05-31,10:12:42,-,R7:,-55
2025-05-31,10:12:44,-,R1:,-62
2025-05-31,10:12:44,-,R5:,-68
2025-05-31,10:12:44,-,R3:,-69
2025-05-31,10:12:45,-,R7:,-61
2025-05-31,10:12:47,-,R1:,-57
2025-05-31,10:12:47,-,R5:,-66
2025-05-31,10:12:47,-,R3:,-67
2025-05-31,10:12:48,-,R7:,-58
2025-05-31,10:12:50,-,R1:,-56
2025-05-31,10:12:51,-,R5:,-59
2025-05-31,10:12:51,-,R3:,-64
2025-05-31,10:12:53,-,R7:,-58
2025-05-31,10:12:55,-,R1:,-57
2025-05-31,10:12:55,-,R5:,-59
2025-05-31,10:12:55,-,R3:,-70
2025-05-31,10:12:56,-,R7:,-54
2025-05-31,10:12:58,-,R1:,-56
2025-05-31,10:12:58,-,R5:,-59
2025-05-31,10:12:59,-,R3:,-66
2025-05-31,10:13:00,-,R7:,-60
2025-05-31,10:13:02,-,R1:,-59
2025-05-31,10:13:02,-,R5:,-61
