2025-05-31,10:52:16,-,R1:,-57
2025-05-31,10:52:16,-,R7:,-54
2025-05-31,10:52:16,-,R8:,-62
2025-05-31,10:52:16,-,R2:,-73
2025-05-31,10:52:16,-,R5:,-100
2025-05-31,10:52:17,-,R3:,-62
2025-05-31,10:52:18,-,R1:,-57
2025-05-31,10:52:18,-,R7:,-53
2025-05-31,10:52:18,-,R4:,-100
2025-05-31,10:52:19,-,R8:,-61
2025-05-31,10:52:19,-,R2:,-71
2025-05-31,10:52:19,-,R5:,-59
2025-05-31,10:52:22,-,R3:,-61
2025-05-31,10:52:22,-,R1:,-51
2025-05-31,10:52:22,-,R7:,-53
2025-05-31,10:52:23,-,R8:,-61
2025-05-31,10:52:23,-,R4:,-100
2025-05-31,10:52:23,-,R2:,-62
2025-05-31,10:52:23,-,R6:,-65
2025-05-31,10:52:25,-,R5:,-100
2025-05-31,10:52:25,-,R1:,-53
2025-05-31,10:52:26,-,R3:,-100
2025-05-31,10:52:26,-,R8:,-64
2025-05-31,10:52:27,-,R7:,-100
2025-05-31,10:52:27,-,R4:,-61
2025-05-31,10:52:28,-,R5:,-71
2025-05-31,10:52:29,-,R1:,-68
2025-05-31,10:52:29,-,R3:,-69
2025-05-31,10:52:30,-,R8:,-77
2025-05-31,10:52:30,-,R7:,-67
2025-05-31,10:52:30,-,R4:,-71
2025-05-31,10:52:31,-,R5:,-73
2025-05-31,10:52:33,-,R3:,-69
2025-05-31,10:52:33,-,R8:,-75
2025-05-31,10:52:33,-,R1:,-100
2025-05-31,10:52:33,-,R7:,-66
2025-05-31,10:52:34,-,R4:,-70
2025-05-31,10:52:34,-,R5:,-68
2025-05-31,10:52:37,-,R3:,-74
2025-05-31,10:52:37,-,R8:,-80
2025-05-31,10:52:38,-,R1:,-71
2025-05-31,10:52:38,-,R7:,-69
2025-05-31,10:52:38,-,R4:,-74
2025-05-31,10:52:38,-,R6:,-78
2025-05-31,10:52:39,-,R5:,-73
2025-05-31,10:52:40,-,R3:,-64
2025-05-31,10:52:40,-,R8:,-66
2025-05-31,10:52:41,-,R1:,-58
2025-05-31,10:52:41,-,R7:,-60
2025-05-31,10:52:41,-,R4:,-68
2025-05-31,10:52:42,-,R5:,-71
2025-05-31,10:52:44,-,R8:,-63
2025-05-31,10:52:44,-,R3:,-58
2025-05-31,10:52:44,-,R1:,-59
2025-05-31,10:52:44,-,R7:,-67
2025-05-31,10:52:45,-,R4:,-67
2025-05-31,10:52:45,-,R5:,-58
2025-05-31,10:52:48,-,R8:,-68
2025-05-31,10:52:48,-,R3:,-57
2025-05-31,10:52:49,-,R1:,-53
2025-05-31,10:52:49,-,R7:,-54
2025-05-31,10:52:49,-,R4:,-60
2025-05-31,10:52:49,-,R6:,-63
2025-05-31,10:52:49,-,R2:,-65
2025-05-31,10:52:49,-,R5:,-60
2025-05-31,10:52:51,-,R8:,-56
2025-05-31,10:52:52,-,R3:,-60
2025-05-31,10:52:52,-,R1:,-55
2025-05-31,10:52:52,-,R7:,-52
2025-05-31,10:52:53,-,R4:,-61
2025-05-31,10:52:53,-,R5:,-55
2025-05-31,10:52:55,-,R8:,-62
2025-05-31,10:52:55,-,R3:,-59
2025-05-31,10:52:56,-,R1:,-52
2025-05-31,10:52:56,-,R7:,-55
2025-05-31,10:52:56,-,R5:,-59
2025-05-31,10:52:56,-,R4:,-64
2025-05-31,10:52:56,-,R6:,-65
2025-05-31,10:52:56,-,R2:,-65
2025-05-31,10:52:58,-,R8:,-66
2025-05-31,10:52:59,-,R3:,-61
2025-05-31,10:52:59,-,R1:,-53
2025-05-31,10:52:59,-,R7:,-50
2025-05-31,10:52:59,-,R5:,-56
2025-05-31,10:52:59,-,R4:,-63
2025-05-31,10:52:59,-,R6:,-65
2025-05-31,10:52:59,-,R2:,-64
2025-05-31,10:53:01,-,R8:,-65
2025-05-31,10:53:03,-,R3:,-64
2025-05-31,10:53:03,-,R1:,-61
2025-05-31,10:53:04,-,R7:,-65
2025-05-31,10:53:04,-,R4:,-63
2025-05-31,10:53:04,-,R6:,-74
2025-05-31,10:53:04,-,R2:,-78
2025-05-31,10:53:06,-,R8:,-68
2025-05-31,10:53:07,-,R1:,-57
2025-05-31,10:53:07,-,R7:,-55
2025-05-31,10:53:07,-,R4:,-64
2025-05-31,10:53:07,-,R2:,-67
2025-05-31,10:53:07,-,R3:,-100
2025-05-31,10:53:08,-,R5:,-59
2025-05-31,10:53:09,-,R8:,-65
2025-05-31,10:53:10,-,R1:,-57
2025-05-31,10:53:10,-,R7:,-58
2025-05-31,10:53:11,-,R4:,-64
2025-05-31,10:53:11,-,R3:,-72
2025-05-31,10:53:11,-,R5:,-56
2025-05-31,10:53:12,-,R8:,-65
2025-05-31,10:53:14,-,R1:,-58
2025-05-31,10:53:14,-,R7:,-58
2025-05-31,10:53:14,-,R4:,-63
2025-05-31,10:53:14,-,R6:,-67
2025-05-31,10:53:15,-,R5:,-56
2025-05-31,10:53:16,-,R8:,-100
2025-05-31,10:53:17,-,R1:,-60
2025-05-31,10:53:19,-,R4:,-63
2025-05-31,10:53:19,-,R2:,-79
2025-05-31,10:53:19,-,R3:,-72
2025-05-31,10:53:19,-,R5:,-53
2025-05-31,10:53:19,-,R7:,-100
2025-05-31,10:53:20,-,R6:,-100
2025-05-31,10:53:20,-,R8:,-58
2025-05-31,10:53:22,-,R1:,-48
2025-05-31,10:53:22,-,R4:,-58
2025-05-31,10:53:22,-,R3:,-61
2025-05-31,10:53:23,-,R7:,-49
2025-05-31,10:53:23,-,R6:,-62
